unit_id,isp,technology,package_download_speed,package_upload_speed,full_package_name,market_class,country,region,geography,national_weight,rural_weight,isp_weight,distance_from_exchange_dsl_only,download_24h_avg,download_24h_min_avg,download_24h_max_avg,download_peak_avg,download_peak_min_avg,download_peak_max_avg,download_0_6am,download_6am_12am,download_12_18pm,download_18_19pm,download_19_20pm,download_20_21pm,download_21_22pm,download_22_23pm,download_23pm_00midnight,upload_24h_avg,upload_24h_min_avg,upload_24h_max_avg,upload_peak_avg,upload_peak_min_avg,upload_peak_max_avg,dns_failure_24h,dns_failure_peak,dns_lookup_24h,dns_lookup_peak,jitter_upstream_24h,jitter_upstream_peak,jitter_downstream_24h,jitter_downtream_peak,latency_24h,latency_peak,packet_loss_24h,packet_loss_peak,web_loading_24h,web_loading_peak,disconnections,youtube_uhd_24h,youtube_hd_24h,youtube_sd_24h,youtube_failed_24h,youtube_startup_delay_24h,youtube_uhd_peak,youtube_hd_peak,youtube_sd_peak,youtube_failed_peak,youtube_startup_delay_peak,netflix_uhd_24h,netflix_hd_24h,netflix_sd_24h,netflix_failed_24h,netflix_startup_delay_24h,netflix_uhd_peak,netflix_hd_peak,netflix_sd_peak,netflix_failed_peak,netflix_startup_delay_peak,iplayer_uhd_24h,iplayer_hd_24h,iplayer_sd_24h,iplayer_failed_24h,iplayer_startup_delay_24h,iplayer_uhd_peak,iplayer_hd_peak,iplayer_sd_peak,iplayer_failed_peak,iplayer_startup_delay_peak,mean_ping_ms_with_downstream_load,median_ping_ms_with_downstream_load,package_download
2393,Plusnet,FTTC,76,20,Plusnet 76 FTTC,B,England,South West,Urban,NA,NA,1.087209302,NA,61.6147988,60.2110512,61.78640267,61.04926097,60.70337664,61.09014528,61.78350344,61.61837993,61.44142444,61.69139052,61.73338435,60.71599067,61.36499074,61.43247443,61.74608185,18.54905939,18.4293104,18.58842613,18.53398162,18.52299165,18.54105357,0,0,14.23543618,14.59679159,0.453613333,0.386705882,0.283003333,0.348235294,10.45592899,10.67128571,3.04e-4,5.68e-4,146.7284656,231.9844286,0.258064516,0.751655629,0.245033113,0.003311258,0,1060.435634,0.852941176,0.147058824,0,0,1070.034382,1,0,0,0,592.2586754,1,0,0,0,581.1252571,0,1,0,0,1015.251123,0,1,0,0,1303.658027,136.3670918,138.3645,76
2412,Plusnet,FTTC,76,20,Plusnet 76 FTTC,B,England,West Midlands,Urban,0.3005,0.81498,1.038888889,NA,46.20535519,41.08536347,47.18246987,44.56678024,43.43029728,45.73960704,47.03790196,46.04581051,46.69989883,46.77964533,44.487784,44.12111867,44.99461536,45.62413385,47.00230433,13.86671793,13.41004587,13.9438368,13.77106133,13.675678,13.86644467,0,0,23.30910334,23.80705382,0.355940559,0.3305,0.460164336,1.309583333,9.497672131,10.46949153,9.79e-5,6.17e-4,162.7368137,166.1627018,0.032258065,0.787162162,0.212837838,0,0,1224.232426,0.791666667,0.208333333,0,0,1254.712146,1,0,0,0,853.8571661,1,0,0,0,862.3162449,0,1,0,0,770.1432963,0,1,0,0,1010.466714,75.25901379,77.973,76
2452,Sky,FTTC,76,20,Sky 76 FTTC,B,England,London,Urban,2.1565,2.31166,0.697581818,NA,62.49912325,48.67106632,65.97066865,61.13481128,58.36341265,64.06309471,61.95946697,65.43772525,63.26239921,61.00455007,57.567792,61.64153269,60.675595,62.6650835,61.84766271,18.51090073,17.52325755,18.67928258,18.44065435,18.30491742,18.59392877,0,0,10.73308143,11.33834121,0.250570621,0.320466667,0.416288136,0.764666667,4.749684451,5.201910714,7.74e-4,0.001833616,115.05289930000001,165.6597742,0.033333333,0.765498652,0.234501348,0,0,1115.746846,0.774193548,0.225806452,0,0,1125.851532,0.997297297,0.002702703,0,0,581.645248,1,0,0,0,611.2194194,0,1,0,0,371.8620459,0,1,0,0,443.1998226,13.40913934,12.2905,76
2472,Sky,FTTC,38,10,Sky 38 FTTC,B,Scotland,Scotland,Urban,1.593,2.31166,0.582729412,NA,31.71142784,29.72649445,31.95870839,31.03201525,30.51398267,31.60590933,31.83347475,31.655793,31.48147012,31.55246769,31.844936,31.0822288,30.98718171,31.86387644,31.84698368,5.435768173,5.360625032,5.474248,5.441790745,5.414366621,5.428956414,0,0,26.12226824,25.9446375,0.309214502,0.329607143,0.275012085,0.32725,23.28108721,23.32969492,8.3e-5,8.97e-5,287.6906944,302.5474167,0.193548387,0.742331288,0.257668712,0,0,11171.03843,0.777777778,0.222222222,0,0,11193.45985,0.996923077,0.003076923,0,0,1093.37938,0.98,0.02,0,0,1208.03651,0,1,0,0,827.2013844,0,1,0,0,903.1450784,46.96058491,46.8155,38
2482,BT,FTTC,76,20,BT 76 FTTC,B,England,North East,Urban,2.2483,0.81498,1.278947368,NA,44.52935439,40.47746348,45.53198916,43.2978032,42.67710657,43.773624,45.24810133,44.51790557,44.503812,44.05658904,43.51201389,43.958216,42.666104,44.960567,44.82957543,14.57285326,13.76332723,14.78796903,14.35042847,14.21749462,14.413352,0,0,28.82722859,29.15633046,2.5968705500000002,3.13244,0.285165049,0.64248,13.32464935,14.31693333,3.12e-5,3.46e-5,309.2761022,439.8865,0.066666667,0.766101695,0.230508475,0.003389831,0,1263.501151,0.755555556,0.244444444,0,0,1189.930156,1,0,0,0,895.7799371,1,0,0,0,911.6475128,0,1,0,0,1207.722663,0,1,0,0,1543.593262,67.78624324,65.8755,76
2497,EE,FTTC,76,20,EE 76 FTTC,B,England,East Midlands,Urban,0.6376,0.81498,0.72,NA,69.16047851,59.69413574,70.47358658,68.60824122,67.72067252,69.60542503,70.36678715,69.09820854,67.16708098,66.99262815,69.27051886,68.95286027,68.25173876,69.06297186,68.9811064,18.00493531,16.89604361,18.16968232,18.00766251,17.92938555,18.13954916,0,0,13.56572802,13.25059395,0.323084058,0.34862069,0.389982609,0.47762069,10.33821203,10.27703571,4.31e-4,4.34e-5,153.1143704,139.9148983,0.35483871,0.767241379,0.229885057,0.002873563,0,1246.726784,0.754385965,0.22807017500000001,0.01754386,0,1469.526934,0.994269341,0.005730659,0,0,586.7600971,1,0,0,0,574.4385,0,1,0,0,508.7901771,0,1,0,0,476.3830862,53.83196154,55.1895,76
2518,BT,FTTC,38,10,BT 38 FTTC,B,England,South West,Urban,0.4823,0.99656,0.413043478,NA,24.25849751,23.19723971,24.59693943,24.35185323,24.30547022,24.38175911,24.47779304,24.21362729,24.05608723,23.78670112,24.2445763,24.41115508,24.29255138,24.03015846,24.35190933,3.485375166,3.409194286,3.502194,3.477369412,3.463617185,3.493101333,0,0,11.89559032,11.86242428,0.408886364,0.449740741,0.319214286,0.480703704,8.571577551,8.245255814,1.44e-4,3.9e-5,190.725209,190.229,0.111111111,0.775641026,0.221153846,0.003205128,0,1169.938794,0.769230769,0.230769231,0,0,1115.943308,1,0,0,0,1373.998685,1,0,0,0,1378.437519,0,1,0,0,524.1979113,0,1,0,0,547.8086875,139.0557124,131.8235,38
2568,BT,FTTC,76,20,BT 76 SOGEA,B,England,London,Urban,NA,NA,NA,NA,59.25013652,55.83557707,59.74324213,58.24908462,57.14876743,59.413512,59.67543393,58.72109452,59.53845536,59.08928582,59.21442971,58.43363692,58.06453231,59.62916582,59.33725333,17.9982015,17.20007893,18.04292853,18.00626304,17.99443508,18.01335323,0,0,8.490289922,8.856257353,0.211358491,0.203384615,0.383,0.556769231,5.026867314,5.254884615,1.52e-5,0,102.3944308,305.3333478,0,0.5125,0.4875,0,0,958.5198125,0.538461538,0.461538462,0,0,972.9921538,1,0,0,0,576.7631987,1,0,0,0,588.9213333,0,1,0,0,310.4028302,0,1,0,0,311.2855385,46.99858125,50.9125,76
2576,Plusnet,FTTC,38,10,Plusnet 38 FTTC,B,England,Yorkshire & Humberside,Rural,NA,NA,NA,NA,10.75026193,9.096461161,11.06670942,10.31742903,10.06937287,10.7281513,11.03042905,10.93409974,10.57641456,10.4617452,10.95623663,10.55348126,10.037117,10.12365733,10.62695467,1.004903531,0.934579355,1.026876387,0.996962971,0.986046957,0.998674435,0,0,27.26302621,28.2213221,0.798670455,0.470692308,0.651715909,1.737307692,14.18874146,14.94754,4.94e-4,9.71e-4,383.9449149,401.3186452,0.129032258,0.713114754,0.286885246,0,0,1145.751098,0.677419355,0.322580645,0,0,1159.745871,0,1,0,0,1215.843976,0,1,0,0,1254.920629,0,1,0,0,1477.45108,0,1,0,0,1772.832906,148.2815388,140.49,38
2602,BT,FTTC,76,20,BT 76 FTTC,B,England,East Midlands,Rural,0.4055,0.64797,0.81,NA,42.12451975,39.99909523,43.0051151,42.15999064,41.47923303,41.744464,42.57432547,42.29720407,41.97629424,41.83655228,43.35276207,42.81448686,41.56883277,41.59656955,41.46452077,14.91213035,14.44775613,15.23431355,15.01148331,14.68649213,14.73648955,0.002248551,0.00877193,13.46237819,13.92099553,0.304752113,0.355645161,0.202109859,0.189451613,8.636582651,9.078588235,0.003889233,0.010360221,146.9049405,145.2844464,2.096774194,0.760445682,0.236768802,0.002785515,0,1166.539477,0.75,0.233333333,0.016666667,0,1363.700922,1,0,0,0,937.1411289,1,0,0,0,925.4742586,0,1,0,0,519.8451457,0,1,0,0,625.8384915,82.81895965,81.555,76
2741,Plusnet,FTTC,38,10,Plusnet 38 FTTC,B,England,East,Urban,0.054,0.99656,0.458108108,NA,21.05717434,19.69278606,21.33590426,20.91394921,20.99113067,21.3127104,20.94808761,21.01781706,21.55542433,20.78428571,20.73764659,19.94260053,21.43431457,21.36917147,21.37920453,6.884139098,6.734705032,6.94888129,6.866205273,6.8552952,6.8884296,0,0,21.64130681,21.58483852,0.393407942,0.466275862,0.235108303,0.215862069,8.453989744,8.48325,3.97e-4,4.32e-4,234.2532652,265.9053409,0.766666667,0.790697674,0.209302326,0,0,1146.754555,0.790697674,0.209302326,0,0,1140.498814,0.993421053,0.006578947,0,0,1563.890584,1,0,0,0,1581.724349,0,1,0,0,1086.728003,0,1,0,0,1372.154289,146.6860664,157.206,38
2762,Vodafone,FTTC,76,20,Vodafone 76 FTTC,B,England,East Midlands,Urban,NA,NA,NA,NA,49.90061799,20.2711576,60.51679013,29.71948,24.38080086,35.31712,60.46944108,56.65436486,52.79014429,47.88315457,38.51464083,28.03120171,31.47028711,51.69129324,55.92104083,17.64309418,16.10801733,17.8507616,17.50472629,17.2992251,17.7352651,9.13e-5,0,28.02641743,31.82024229,0.305259146,0.29326087,0.813890244,4.165869565,24.8339942,32.65565517,0.002469808,0.005454527,382.1383988,1065.669875,0.166666667,0.75,0.244117647,0.005882353,0,1238.890512,0.722222222,0.277777778,0,0,1285.65287,0.921282799,0.069970845,0.008746356,0,1130.447821,0.696428571,0.303571429,0,0,1737.724152,0,0.994100295,0.005899705,0,597.616826,0,1,0,0,769.439,52.93737273,48.9695,76
3598,Plusnet,FTTC,76,20,Plusnet 76 FTTC,B,England,South East,Urban,NA,NA,0.869767442,NA,38.34498684,25.36821239,52.39831484,33.0785654,32.94743477,36.06773169,43.15952468,46.3014775,36.30939967,33.11422092,34.42080736,34.3105,31.57286756,30.39009455,37.6298636,16.47924573,15.56176284,16.99151148,16.34383405,16.20405344,16.58577696,0,0,34.46640512,39.58853282,0.553534759,0.6029375,0.737433155,0.9145,18.22543831,19.81223529,2.85e-4,1.79e-4,315.0509875,345.8169677,0.193548387,0.70260223,0.29739777,0,0,1197.748567,0.692307692,0.307692308,0,0,1201.998821,0.762081784,0.237918216,0,0,1307.742253,0.625,0.375,0,0,1600.544612,0,1,0,0,1514.713538,0,1,0,0,1392.629783,45.49191635,31.575,76
3602,Plusnet,FTTC,76,20,Plusnet 76 FTTC,B,England,East,Urban,0.1789,0.81498,1.087209302,NA,67.79785538,66.04545517,68.08844828,67.70372769,67.45160886,67.8548,67.99399069,67.80649067,67.52573374,67.72530869,67.97361536,67.55575822,67.86353472,67.58225143,67.57349314,18.56451384,18.43454759,18.57577159,18.54334816,18.52848385,18.56050311,0,0,11.41003871,11.51479534,0.206055215,0.19616,0.28007362,0.33584,6.715149461,6.739017544,7.78e-5,9.68e-6,113.8411339,366.55815,0.071428571,0.744680851,0.255319149,0,0,1101.326945,0.76,0.24,0,0,1106.68398,1,0,0,0,623.4798912,1,0,0,0,591.0944706,0,1,0,0,319.7761621,0,1,0,0,325.9774082,55.54535948,55.7675,76
3614,Plusnet,FTTC,76,20,Plusnet 76 FTTC,B,England,North West,Urban,NA,NA,NA,NA,42.06889618,34.73971097,43.85978426,39.45410215,38.09799526,41.10101452,42.12038883,41.4074957,43.454166,43.14235385,42.06142656,40.14121108,38.76699323,41.09187104,42.53579259,12.88477177,11.87906323,13.09214323,12.88470369,12.8406877,12.97370015,0,0,27.51650582,27.92194013,0.81855,0.775333333,0.958538462,1.210708333,22.81071713,23.18364286,3.83e-4,9.5e-4,264.7180528,271.1338431,0.172413793,0.721682848,0.278317152,0,0,1151.14001,0.72,0.28,0,0,1150.88652,0.987341772,0.012658228,0,0,1078.677587,1,0,0,0,1130.340686,0,1,0,0,1118.166113,0,1,0,0,1159.389,71.67808946,61.874,76
3641,TalkTalk,FTTC,76,20,TalkTalk 76 FTTC,B,England,West Midlands,Urban,NA,NA,NA,NA,55.85450238,54.14306323,56.04841265,55.13702516,54.47579897,55.79825135,55.93636748,55.94342374,55.987272,55.52649213,55.270996,55.24363484,55.03041548,55.85763665,55.86784258,17.66530426,17.42178477,17.69744,17.536804,17.44345884,17.63014916,5.05e-4,0,18.31548291,18.38475154,0.305008264,0.402387097,0.244526171,0.411064516,13.08618592,13.17223729,0.00173938,0.003820703,177.155284,186.1593387,1.967741935,0.768817204,0.231182796,0,0,1128.038401,0.774193548,0.225806452,0,0,1133.998258,1,0,0,0,629.9696486,1,0,0,0,626.4768871,0,1,0,0,651.9332228,0,1,0,0,623.8161846,44.735475,45.873,76
5075,BT,FTTC,76,20,BT 76 FTTC,B,Wales,Wales,Urban,1.1486,0.81498,1.278947368,NA,36.44704158,33.26536206,36.77102994,36.59327641,36.48067019,36.65973265,36.710372,35.80527079,36.1914327,35.8109429,36.38789837,36.61369297,36.57285986,36.45677876,36.49669253,5.748233167,5.64426271,5.774470968,5.740746429,5.722275733,5.7544856,8.99e-5,0,14.54897779,14.4890875,0.344363372,0.3533,0.301706395,0.417733333,9.834352774,9.9205,1.46e-5,2.34e-5,158.386025,159.2066727,0.064516129,0.780346821,0.219653179,0,0,1115.899887,0.793103448,0.206896552,0,0,1116.985638,0.994134897,0.005865103,0,0,979.3319269,1,0,0,0,951.0649661,0,1,0,0,482.477879,0,1,0,0,510.8813833,94.86817251,96.9,76
5077,BT,FTTC,76,20,BT 76 FTTC,B,England,East,Urban,1.6319,0.81498,0.81,NA,72.74379354,71.79393829,72.86163486,72.77418178,72.7140688,72.8461384,72.82866139,72.74099347,72.50963183,72.71986922,72.81257216,72.755539,72.789096,72.51980545,72.66041664,18.56911065,18.53156229,18.58025486,18.56691511,18.5615504,18.5735144,0,0,11.71946935,11.69327852,0.325988722,0.3415,0.282725564,0.268,7.206577947,7.074307692,6.83e-6,0,117.0415725,120.6692632,0.071428571,0.828793774,0.171206226,0,0,1202.831347,0.777777778,0.222222222,0,0,1127.970833,1,0,0,0,607.2981527,1,0,0,0,569.9316842,0,1,0,0,367.8510277,0,1,0,0,378.7996667,53.10321705,53.3155,76
5088,BT,FTTC,76,20,BT 76 FTTC,B,England,London,Urban,NA,NA,NA,NA,63.8819454,56.07745574,64.79426142,62.603489,60.88490952,64.46618869,64.59317832,64.43698097,63.6216734,63.49682538,61.00568286,62.41037393,62.78328579,64.19385821,64.24445683,18.52256098,17.68320232,18.58281652,18.37528414,18.21118317,18.55153683,0,0,10.13904045,12.39321338,0.304162465,0.221666667,0.349711485,0.446133333,7.228752456,8.890023256,0.014186469,0.002084412,118.0802284,551.14895,0.870967742,0.766853933,0.230337079,0.002808989,0,1157.529936,0.75862069,0.224137931,0.017241379,0,1355.316581,0.988764045,0.011235955,0,0,726.3887019,0.982758621,0.017241379,0,0,874.7461186,0,1,0,0,336.5384063,0,1,0,0,355.9692632,58.49059384,58.499,76
5104,Plusnet,FTTC,38,10,Plusnet 38 FTTC,B,England,Yorkshire & Humberside,Rural,0.0064,0.462,1.177083333,NA,34.78609942,27.31701677,36.09515948,32.26075058,30.13422606,34.3872751,36.02565941,35.912884,35.76153587,35.43495561,33.47054297,32.16664903,32.35485213,31.75177497,35.35002684,9.156899218,8.788842839,9.209755871,9.096539934,9.040024258,9.154082065,0,0,26.17155739,27.23777903,1.006465181,0.974,1.134228412,1.67983871,12.68024848,13.18798214,1.4e-4,8.81e-4,207.6388363,398.0299032,0,0.744117647,0.252941176,0.002941176,0,1169.552035,0.75,0.25,0,0,1141.970196,1,0,0,0,993.9410949,1,0,0,0,1119.091645,0,0.997275204,0.002724796,0,951.1545222,0,1,0,0,1109.796,71.09151233,73.693,38
5110,Vodafone,FTTC,76,20,Vodafone 76 FTTC,B,England,East,Rural,NA,NA,NA,NA,72.32174163,62.34572886,74.30639314,71.54125984,69.62498892,73.65695385,73.4786344,73.12139494,72.18673862,69.06785709,70.47748533,72.41642862,70.59316033,72.01260267,70.88668139,18.42589671,18.03443171,18.56301829,18.33885696,18.24006985,18.45229077,8.27e-4,0,19.56153984,19.35188064,0.234498294,0.277,0.426061433,1.361583333,8.821090909,11.30941667,2.07e-4,1.02e-4,138.644335,161.4572917,0.115384615,0.736641221,0.259541985,0.003816794,0,1112.979084,0.760869565,0.239130435,0,0,1116.382065,0.996610169,0,0.003389831,0,527.1008678,1,0,0,0,652.44912,0,0.996575342,0.003424658,0,407.1624075,0,1,0,0,441.88078,31.72000341,32.523,76
8554,Plusnet,FTTC,38,10,Plusnet 38 FTTC,B,England,South West,Rural,0.2096,0.462,1.883333333,NA,35.80419835,34.18174615,36.05401446,34.93535937,34.50677472,35.76338048,35.96889062,35.82111647,35.89199231,35.89407,35.51381078,34.3837605,35.33652218,35.88813952,35.93036704,9.246929896,9.164997538,9.268733231,9.2353008,9.225030333,9.242117667,0,0,12.37171534,12.34367698,0.41003663,0.249142857,0.434424908,0.816857143,8.166263473,8.35372973,0.001098063,1.98e-5,147.9905427,446.1528919,0.038461538,0.706521739,0.293478261,0,0,1099.977645,0.628571429,0.371428571,0,0,1016.427371,1,0,0,0,909.6200321,1,0,0,0,955.2176111,0,0.996428571,0.003571429,0,864.3078073,0,0.972972973,0.027027027,0,1280.926163,73.14764621,77.513,38
8555,BT,FTTC,38,10,BT 38 FTTC,B,Wales,Wales,Rural,NA,NA,NA,NA,28.816508,27.14085067,29.48784267,29.62549415,29.56093,29.81759,27.91680933,28.50220311,29.306224,29.75158,28.69796229,29.23805067,29.95758857,28.88909333,29.90508,7.080449277,6.679860667,7.286824667,6.991575429,6.939159,7.074153,0,0,38.51506445,32.00634804,1.602590909,2.356,0.964287879,0.541285714,36.59134783,30.55623529,5.68e-5,0,467.1471675,386.1947857,0.461538462,0.231578947,0.168421053,0.6,0,2289.004471,0.2,0.2,0.6,0,2860.381053,0.978723404,0.021276596,0,0,1549.057302,1,0,0,0,1243.339533,0,1,0,0,2350.676742,0,1,0,0,1688.264111,126.2500659,123.58,38
8556,Sky,FTTC,76,20,Sky 76 FTTC,B,England,South West,Urban,2.8507,2.31166,1.4616,NA,70.44063933,59.391584,72.74905781,69.20706621,67.01927707,71.54545733,72.08324997,70.22086938,71.16599331,70.29835914,67.55116646,69.59389743,68.84602373,68.39907123,69.63473058,18.51388699,17.44997961,18.67350168,18.48951738,18.3838472,18.61143093,0,0,8.071840314,9.026050926,0.324285714,0.324259259,0.210091185,0.253,7.968537815,8.15885,4.56e-4,4.6e-4,131.5970948,136.3578462,0.032258065,0.766381766,0.233618234,0,0,1150.338991,0.754385965,0.245614035,0,0,1162.393719,1,0,0,0,496.8702251,1,0,0,0,537.128807,0,1,0,0,389.1674352,0,1,0,0,401.2210175,14.45934493,14.472,76
11868,BT,FTTC,76,20,BT 76 FTTC,B,England,North East,Urban,2.2483,0.81498,1.278947368,NA,42.44992298,33.5092768,44.5095664,40.57719371,38.43992057,42.71446686,44.25584356,43.69665692,40.58299763,41.315224,41.00531429,40.455552,40.69883543,42.889476,43.94592971,17.41642575,16.11474667,17.68976693,17.19981286,16.849264,17.55036171,0,0,18.88282763,18.63196591,0.358916667,0.337928571,0.824057692,1.705928571,14.39001931,14.78040909,2.61e-4,9.21e-5,188.369943,190.9828846,0.153846154,0.5,0.493902439,0.006097561,0,1075.101387,0.5,0.5,0,0,984.0881071,0.993865031,0.006134969,0,0,848.3317055,1,0,0,0,892.6011429,0,1,0,0,669.408717,0,1,0,0,744.9944286,70.69333951,70.136,76
11870,Vodafone,FTTC,76,20,Vodafone 76 FTTC,B,England,South East,Urban,NA,NA,NA,NA,70.94033622,59.05900826,74.19903071,69.81395255,68.19017248,71.32567776,68.02854432,73.28732543,71.35259623,72.33899791,70.79327418,70.197492,69.43041309,69.11621568,68.99738436,17.44045377,15.89485703,17.82834813,16.87953879,16.69518,17.06798933,0.002063132,0.011764706,21.88548274,23.77507808,0.30840678,0.64526087,0.337081356,0.775608696,11.838,13.50342857,6.15e-4,3.52e-4,644.2433025,3405.339935,0.258064516,0.76816609,0.228373702,0.003460208,0,1314.338199,0.738095238,0.238095238,0.023809524,0,1670.96932,0.992982456,0.007017544,0,0,636.2397213,0.975,0.025,0,0,787.8590732,0,0.955390335,0.044609665,0,2850.034738,0,0.857142857,0.142857143,0,5346.011161,39.24360678,34.807,76
13944,Sky,FTTC,76,20,Sky 76 FTTC,B,England,South East,Rural,0.3764,1.52049,0.697581818,NA,66.71476426,55.1765264,68.59937856,64.55199796,62.240811,66.67868233,67.7314515,66.50550035,66.52973357,65.71268035,64.24745033,64.95430748,64.16645133,68.32546767,68.24850567,16.88868463,16.21082016,17.04675136,16.81533235,16.70953333,17.01231,0,0,12.93630574,13.22028467,0.25774359,0.257708333,0.409172161,0.542666667,7.912976303,8.270894737,7.31e-4,0.001624029,187.9993018,253.6238696,0.166666667,0.074733096,0.039145907,0.886120996,0,925.529519,0.106382979,0.042553191,0.85106383,0,1053.503803,0.989361702,0.010638298,0,0,545.7913099,0.957446809,0.042553191,0,0,694.965551,0,1,0,0,590.1890957,0,1,0,0,666.8224043,15.76921071,14.9245,76
14045,EE,FTTC,76,20,EE 76 FTTC,B,Wales,Wales,Urban,0.3283,0.81498,0.847058824,NA,41.48949236,34.09030503,47.8214031,38.18918295,36.04480232,40.57391613,43.28719394,43.92143972,41.2408891,39.9941552,39.92296129,37.33068427,39.01998813,42.44050453,42.33955387,14.8756045,13.92890529,15.00187277,14.71191882,14.47866503,14.95693084,0,0,18.77919704,19.4150154,0.804548295,1.458806452,1.121125,1.465,15.03542006,15.98355172,0.001024009,0.002094336,223.4730503,237.595,0.689655172,0.767955801,0.232044199,0,0,1134.702649,0.762711864,0.237288136,0,0,1149.342,1,0,0,0,961.5554877,1,0,0,0,1040.394952,0,1,0,0,737.7672973,0,1,0,0,795.5720656,53.46430508,52.2515,76
14206,EE,FTTC,38,10,EE 38 FTTC,B,England,South East,Urban,6,0.99656,1.475,NA,36.71863202,32.57900619,37.17376439,36.27428942,35.68497161,36.86360723,36.99150439,36.78770929,36.68448245,37.155296,37.09441707,36.70758194,35.8409969,35.16148645,36.38443277,9.274253516,9.198753548,9.325018323,9.2677104,9.24246529,9.288884645,0,0,13.12053628,13.13395585,0.37294382,0.367633333,0.354134831,0.537266667,9.110531886,9.148306452,4.94e-4,8.09e-5,181.3136405,217.6410492,0.290322581,0.777173913,0.222826087,0,0,1007.104834,0.783333333,0.216666667,0,0,1008.5159,0.972972973,0.027027027,0,0,1017.861447,0.919354839,0.080645161,0,0,1217.186851,0,1,0,0,511.4952595,0,1,0,0,516.0165323,37.30277654,37.0945,38
14213,Plusnet,FTTC,76,20,Plusnet 76 FTTC,B,England,South West,Urban,0.1536,0.81498,0.869767442,NA,52.56025939,51.55428748,52.76895303,52.49424862,52.42295633,52.630211,52.72886697,52.5781101,52.3398753,52.54052314,52.1856389,52.39790965,52.56869236,52.57013244,52.6782216,12.31984275,11.92249755,12.36582142,12.19435676,12.114962,12.32829767,0.010954617,0.014814815,14.45217475,14.62667424,0.486570968,0.4189,0.278396774,0.3522,10.24847025,10.41683929,8.54e-5,3.32e-5,211.3463065,163.9808095,0.032258065,0.759615385,0.240384615,0,0,1126.295449,0.775,0.225,0,0,1279.170675,1,0,0,0,814.0822548,1,0,0,0,797.3019024,0,1,0,0,407.5212467,0,1,0,0,416.1537,81.15298428,73.1395,76
14217,Sky,FTTC,76,20,Sky 76 FTTC,B,England,West Midlands,Urban,1.7486,2.31166,0.742587097,NA,60.35527834,57.45675742,60.71656826,59.73965583,59.26584029,60.38768829,60.62502947,60.66217452,60.44047253,60.25076282,58.83341984,60.161386,59.27958655,59.83374281,60.60140933,17.69427752,17.32426194,17.74971561,17.55976477,17.43800178,17.49867407,0,0,15.47018748,16.20201656,0.300553571,0.345727273,0.220475,0.313818182,7.600135821,7.662965517,1.58e-4,9.3e-5,125.6367435,147.8384,0.096774194,0.768965517,0.227586207,0.003448276,0,1148.260061,0.787234043,0.212765957,0,0,1110.229851,1,0,0,0,542.9177732,1,0,0,0,557.7695417,0,1,0,0,596.389226,0,1,0,0,605.5156735,20.97524286,20.787,76
14234,Plusnet,FTTC,76,20,Plusnet 76 FTTC,B,England,South East,Urban,NA,NA,1.038888889,NA,15.74317517,12.94311535,15.96458219,15.15840865,14.57251768,15.74429961,15.93016761,15.54571871,15.8289969,15.32621342,15.5678591,15.45731071,14.85950658,15.84362323,15.896528,15.74371397,13.74502245,15.94112,15.22854955,14.760088,15.6970111,0,0,10.21495117,10.51402569,0.276780899,0.2553,0.205342697,0.219666667,5.892113667,6.015096774,9.25e-5,2.72e-4,298.0752843,342.6789194,0.032258065,0.755376344,0.228494624,0.016129032,0,1074.815859,0.774193548,0.193548387,0.032258065,0,1014.846188,0.905660377,0.080862534,0.010781671,0.002695418,2061.482909,0.852459016,0.131147541,0.016393443,0,1918.290721,0,0.991913747,0.008086253,0,842.239399,0,0.983606557,0.016393443,0,917.405381,5.977933702,5.954,76
14243,Vodafone,FTTC,76,20,Vodafone 76 FTTC,B,Scotland,Scotland,Rural,NA,NA,NA,NA,13.70073824,3.715739613,30.91980877,7.242426095,5.485744308,8.606656308,24.46243916,17.05634267,9.865056421,9.053151407,8.868160364,8.863323368,5.903424,9.4058208,13.340084,4.925667004,2.924685935,6.941964903,4.244083636,3.905635259,4.516871111,0,0,49.96359951,51.24928333,5.100388889,7.905333333,2.448222222,4.316,49.48203684,49.40910526,6.96e-4,0.002695923,926.2655782,1514.455178,0.103448276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76
