unit_id,ISP,Technology,PACKAGE (download by upload),package_upload_speed,MarketClass, Distance from exchange - DSL only,Region,Country,Geography,Full package name,Download - 24 (ave),Download - 24 min(ave),Download - 24 max (ave),Download - peak (ave),Download - peak min(ave),Download - peak max (ave),Download - 0-6am,Download - 6am-12am,Download - 12-18pm,Download - 18-19pm,Download - 19-20pm,Download - 20-21pm,Download - 21-22pm,Download - 22-23pm,Download - 23pm-00midnight,Upload - 24 (ave),Upload - 24 min(ave),Upload - 24 max (ave),Upload - peak (ave),Upload - peak min(ave),Upload - peak max (ave),DNS Failure 24hr,DNS Failure peak,DNS Rate - 24h,DNS Rate - peak,Jitter-upstream - 24h,Jitter-upstream - peak,Jitter-downstream - 24h,Jitter-downtream - peak,Latency - 24h,Latency - peak,Packet Loss - 24h,Packet Loss - peak,Web loading - 24h,Web loading - peak,Disconnections,YouTubeUHD24hr,YouTubeHD24hr,YouTubeSD24hr,YouTubeFailed24hr,YouTubeStartupDelay24hr,YouTubeUHDPeak,YouTubeHDPeak,YouTubeSDPeak,YouTubeFailedPeak,YouTubeStartupDelayPeak,NetflixUHD24hr,NetflixHD24hr,NetflixSD24hr,NetflixFailed24hr,NetflixStartupDelay24hr,NetflixUHDPeak,NetflixHDPeak,NetflixSDPeak,NetflixFailedPeak,NetflixStartupDelayPeak,iPlayerUHD24hr,iPlayerHD24hr,iPlayerSD24hr,iPlayerFailed24hr,iPlayerStartupDelay24hr,iPlayerUHDPeak,iPlayerHDPeak,iPlayerSDPeak,iPlayerFailedPeak,iPlayerStartupDelayPeak,DL24hr,DLpeak,UL24hr,ULpeak,DNS24hr,DNSpeak,Jitter24h,JitterPeak,Latency24h,LatencyPeak,Web24hr,WebPeak,YouTube24hr,YouTubePeak,Netflix24hr,NetflixPeak,iPlayer24hr,iPlayerPeak,mean_ping_ms_with_downstream_load,median_ping_ms_with_downstream_load,national_weight,rural_weight,isp_weight
2131,Plusnet,FTTC,38,10,B,,Wales,Wales,Rural,Plusnet 38 FTTC,28.01084396,25.91176103,28.3206129,27.72736686,27.39605214,28.19062924,28.24131707,28.14693481,27.97594653,28.0105776,28.07774519,27.73079314,27.72394057,27.654524,27.6425945,7.576881459,7.433261677,7.627652387,7.576688,7.557520552,7.590325793,0,0,25.28810769,25.26906856,0.297160237,0.286037037,0.281988131,0.51462963,11.96009846,12.05073585,0.000243,7.83E-05,213.5892645,218.3602909,0.290322581,0.78425656,0.21574344,0,0,1253.378971,0.788461538,0.211538462,0,0,1226.479604,1,0,0,0,1240.540577,1,0,0,0,1244.507755,0,1,0,0,1028.38514,0,1,0,0,1479.521544,347,56,346,52,11057,862,343,27,662,53,702,55,343,52,345,53,348,54,118.3407088,120.478,,,
2138,Plusnet,FTTC,38,10,B,,South East,England,Rural,Plusnet 38 FTTC,22.47187666,21.59044981,22.61946452,22.45403952,22.36541821,22.56038869,22.53696656,22.41337613,22.27497876,22.41558074,22.49037895,22.34204,22.54944652,22.41265147,22.53281867,4.869703711,4.759603355,4.936707097,4.858845333,4.831836414,4.863846345,0,0,22.22382332,22.2807975,0.434193452,0.422888889,0.2825625,0.260333333,8.956125541,8.973,0.001956346,0.000836,220.622514,415.1516667,0.741935484,0.766467066,0.233532934,0,0,1116.773632,0.76,0.24,0,0,1116.82266,0.994100295,0.005899705,0,0,1415.410602,1,0,0,0,1462.42162,0,1,0,0,950.6495877,0,1,0,0,840.2748,334,50,338,51,11093,816,342,27,707,51,693,51,334,50,339,50,340,50,71.82324471,76.198,,,
2148,Plusnet,FTTC,76,20,B,,South East,England,Urban,Plusnet 76 FTTC,52.50849769,47.67647723,52.65951846,52.83927814,51.21163,53.13712067,53.71822633,51.90774336,50.81530522,52.16671022,53.26853137,52.546674,53.09371652,52.2355468,53.04742624,14.84408479,14.479276,14.63752954,15.10529453,15.12597564,15.16808764,0,0,17.59882556,17.62910882,0.327335938,0.289157895,0.251273438,0.297210526,6.410697368,6.463166667,0.000744,5.11E-05,131.0864846,156.3703721,0.741935484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269,43,266,38,4439,346,260,19,696,54,561,43,0,0,0,0,0,0,,,,,
2203,BT,FTTC,52,10,B,,North East,England,Urban,BT 52 FTTC,46.05964629,45.12132077,46.40672903,45.98551942,45.87116166,46.03179834,46.22545993,45.83431878,46.00096354,45.91363104,45.92162514,45.94842814,46.02689046,46.12937323,46.21064138,9.249226173,9.11299329,9.286157935,9.262990508,9.254212,9.2718152,9.34E-05,0,25.27938707,25.53190385,0.447400612,0.388466667,0.306721713,0.3137,21.37736912,21.36783929,3.50E-05,1.58E-05,245.2202613,245.0460377,0.033333333,0.766666667,0.233333333,0,0,1188.359533,0.75,0.25,0,0,1173.824286,1,0,0,0,1032.33307,1,0,0,0,1002.266429,0,1,0,0,758.53264,0,1,0,0,762.29775,320,55,330,59,10702,848,333,30,692,56,674,53,330,56,327,56,325,56,78.7721242,84.83,1.5898,2.31166,0.567857143
2211,BT,FTTC,52,10,B,,Yorkshire & Humberside,England,Urban,BT 52 FTTC,46.51161562,40.26637179,48.04097853,43.68622446,42.41842933,45.21762,47.67333074,47.23669669,46.94407589,45.72583671,45.86312133,43.37339671,43.98167289,46.97362526,46.69242695,7.519581397,7.309901895,7.565856421,7.514097143,7.483559111,7.547152889,0,0,14.66400406,14.67442697,0.505792271,0.912294118,0.376386473,0.947764706,10.19534417,10.66984375,0.000129,0.000409,146.7325561,162.4013529,0.055555556,1,0,0,0,1247.369024,1,0,0,0,1249.021143,1,0,0,0,854.3405935,1,0,0,0,862.0445714,0,1,0,0,587.2323131,0,1,0,0,719.1731429,213,35,213,35,6784,544,211,17,375,32,418,34,212,35,214,35,214,35,68.38199057,74.924,1.5898,2.31166,0.567857143
2227,Plusnet,FTTC,76,20,B,,North West,England,Urban,Plusnet 76 FTTC,72.38538008,66.36020619,73.76348568,69.79316785,67.49029057,72.23701829,73.60512107,72.9306196,73.24694907,72.53597186,72.19296859,68.75836114,70.86630074,69.95118578,72.18758459,18.51743494,18.32718916,18.59837806,18.45493004,18.38535514,18.52496086,0,0,14.98998154,15.81082955,0.22705814,0.220785714,0.229081395,0.310928571,10.46940799,10.59713043,0.000124,3.11E-05,128.9117931,130.9620357,0.035714286,0.75942029,0.24057971,0,0,1158.285757,0.740740741,0.259259259,0,0,1152.929907,1,0,0,0,513.9477925,1,0,0,0,543.9108036,0,1,0,0,380.1217884,0,1,0,0,395.5277963,345,55,346,55,11272,896,350,28,586,46,705,56,345,54,347,56,345,54,50.85485423,53.313,,,0.912195122
2267,Sky,FTTC,76,20,B,,Wales,Wales,Urban,Sky 76 FTTC,73.80037548,67.31985265,74.70876723,72.37783498,71.62131947,73.211572,74.2515252,74.49570052,73.30066911,72.9142384,72.75507973,71.9167224,72.854848,74.259152,74.13593387,18.64092863,18.40403303,18.67741342,18.64359607,18.62108853,18.665704,0,0,19.4035744,20.28522611,0.261463483,0.260689655,0.276797753,0.499344828,10.94970194,11.12121818,6.02E-05,0.000108,134.785094,136.4786833,0.033333333,0.996336996,0,0.003663004,0,1306.273838,1,0,0,0,1254.2118,1,0,0,0,462.503616,1,0,0,0,480.0979831,0,1,0,0,384.6648828,0,1,0,0,399.5691556,362,59,362,59,11629,960,362,29,683,55,727,60,273,45,362,59,273,45,35.07483051,35.27,2.0425,2.31166,1.4616
2332,Plusnet,FTTC,76,20,B,,South East,England,Urban,Plusnet 76 FTTC,50.89734953,33.90204645,56.06261677,48.43985716,45.69340542,51.1863089,53.76107755,55.39885794,48.62050065,48.58844903,48.14870761,47.42751019,49.45220413,47.81348335,50.18939432,11.29756986,9.335897032,11.90282323,10.7639991,10.23459561,11.29340258,0.000253,0,20.84100706,22.87063655,7.810345048,8.477703704,7.851472843,7.800814815,13.43056604,17.01975,0.000422,0.000886,187.8344766,212.239,0,0.76344086,0.23655914,0,0,1139.368748,0.758064516,0.241935484,0,0,1136.013762,0.975806452,0.024193548,0,0,835.4983968,0.967741935,0.032258065,0,0,952.648629,0,1,0,0,476.7134111,0,1,0,0,516.2646833,372,62,372,62,11835,992,319,27,703,60,740,62,372,62,372,62,360,60,63.52177285,63.418,,,0.869767442
2351,BT,FTTC,52,10,B,,Scotland,Scotland,Rural,BT 52 FTTC,50.49948523,47.92698787,50.99744723,50.05183875,49.73099034,50.08617821,50.69125757,50.73072898,50.48356365,50.316224,50.69321018,50.26064933,49.86622933,49.82006593,50.26048832,9.254068,9.102926452,9.292376258,9.233789614,9.223074323,9.249917935,0,0,19.70191996,20.5215493,0.252755932,0.237357143,0.214945763,0.475321429,16.50013814,16.63652542,0.000137,0.001224349,200.1093264,210.1744528,0.161290323,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,312,51,324,57,5035,434,301,28,678,59,634,53,0,0,0,0,0,0,,,6,1.52049,0.946428571
2390,Plusnet,FTTC,38,10,B,,East Midlands,England,Urban,Plusnet 38 FTTC,29.88888353,25.26916129,30.61567665,28.782152,27.61621755,29.94808645,29.51044761,30.06565652,30.4280809,30.41269265,29.90862477,29.16468439,28.39961961,29.44856387,29.60346503,4.789072747,3.890504516,5.154943226,4.531480525,4.233232516,4.840682839,8.44E-05,0,27.55364958,25.85840041,0.892487535,1.020741935,0.551091413,0.676612903,17.62278273,17.77077049,0.001188773,0.000685,310.637964,296.3628929,0.064516129,0.767567568,0.232432432,0,0,1227.037865,0.774193548,0.225806452,0,0,1241.221871,0.991891892,0.005405405,0.002702703,0,1241.962655,0.983870968,0.016129032,0,0,1250.266081,0,1,0,0,758.1866739,0,1,0,0,822.6287097,371,62,370,61,11845,992,367,31,709,61,226,28,370,62,370,62,371,62,78.11040443,76.024,0.054,0.99656,0.458108108
2393,Plusnet,FTTC,76,20,B,,South West,England,Urban,Plusnet 76 FTTC,61.6147988,60.2110512,61.78640267,61.04926097,60.70337664,61.09014528,61.78350344,61.61837993,61.44142444,61.69139052,61.73338435,60.71599067,61.36499074,61.43247443,61.74608185,18.54905939,18.4293104,18.58842613,18.53398162,18.52299165,18.54105357,0,0,14.23543618,14.59679159,0.453613333,0.386705882,0.283003333,0.348235294,10.45592899,10.67128571,0.000304,0.000568,146.7284656,231.9844286,0.258064516,0.751655629,0.245033113,0.003311258,0,1060.435634,0.852941176,0.147058824,0,0,1070.034382,1,0,0,0,592.2586754,1,0,0,0,581.1252571,0,1,0,0,1015.251123,0,1,0,0,1303.658027,305,37,306,37,10168,557,306,17,688,49,622,35,302,34,305,35,301,35,136.3670918,138.3645,,,1.087209302
2399,Sky,ADSL2+,17,,B,250-500m,North West,England,Urban,Sky  ADSL2+,17.91210942,11.4025272,19.90748027,16.22795354,15.59892166,17.1460309,18.81021932,18.20803698,17.90964831,18.74567508,18.23732104,16.00670048,16.43281748,17.16455867,16.671677,0.715516495,0.459065333,0.870066667,0.672076167,0.608526069,0.691956414,0.001886792,0.004694836,16.20195351,17.70864628,1.38730719,3.79592,0.511683007,1.1786,12.33772089,14.68948889,0.007466288,0.009133134,486.4646956,841.7672115,0.571428571,0.668810289,0.302250804,0.028938907,0,1193.258968,0.56,0.34,0.1,0,1203.81572,0.843949045,0.130573248,0.025477707,0,1904.44044,0.75,0.153846154,0.096153846,0,2169.413492,0,0.977491961,0.022508039,0,1517.441356,0,0.92,0.08,0,1487.114679,307,52,305,48,10070,852,312,25,551,45,623,52,311,50,314,52,311,50,22.44112211,20.484,6,3.59663,0.557142857
2401,BT,FTTC,52,10,B,,North West,England,Urban,BT 52 FTTC,49.72870771,47.62557832,50.96026658,49.50638844,49.60042667,49.7958224,49.63620507,49.80069817,48.3626715,49.60107171,49.56879421,49.63726114,49.36544862,49.48326245,49.59572552,13.88399225,13.47183742,14.03338813,13.86192873,13.81201413,13.92114107,0,0,18.63380036,18.73260723,0.349427653,1.36388,0.252266881,0.21276,13.92468039,13.99322727,0.000334,7.77E-05,178.4691649,174.6726964,0.148148148,0.780185759,0.219814241,0,0,1239.263712,0.754716981,0.245283019,0,0,1216.06866,1,0,0,0,810.1231463,1,0,0,0,756.272,0,1,0,0,563.6977329,0,1,0,0,574.344807,327,54,329,55,10237,846,317,25,520,44,655,56,323,53,41,5,336,56,78.65059813,72.51,,,
2412,Plusnet,FTTC,76,20,B,,West Midlands,England,Urban,Plusnet 76 FTTC,46.20535519,41.08536347,47.18246987,44.56678024,43.43029728,45.73960704,47.03790196,46.04581051,46.69989883,46.77964533,44.487784,44.12111867,44.99461536,45.62413385,47.00230433,13.86671793,13.41004587,13.9438368,13.77106133,13.675678,13.86644467,0,0,23.30910334,23.80705382,0.355940559,0.3305,0.460164336,1.309583333,9.497672131,10.46949153,9.79E-05,0.000617,162.7368137,166.1627018,0.032258065,0.787162162,0.212837838,0,0,1224.232426,0.791666667,0.208333333,0,0,1254.712146,1,0,0,0,853.8571661,1,0,0,0,862.3162449,0,1,0,0,770.1432963,0,1,0,0,1010.466714,297,49,294,48,9981,815,290,24,683,59,701,57,296,48,295,49,293,48,75.25901379,77.973,0.3005,0.81498,1.038888889
2452,Sky,FTTC,76,20,B,,London,England,Urban,Sky 76 FTTC,62.49912325,48.67106632,65.97066865,61.13481128,58.36341265,64.06309471,61.95946697,65.43772525,63.26239921,61.00455007,57.567792,61.64153269,60.675595,62.6650835,61.84766271,18.51090073,17.52325755,18.67928258,18.44065435,18.30491742,18.59392877,0,0,10.73308143,11.33834121,0.250570621,0.320466667,0.416288136,0.764666667,4.749684451,5.201910714,0.000774,0.001833616,115.0528993,165.6597742,0.033333333,0.765498652,0.234501348,0,0,1115.746846,0.774193548,0.225806452,0,0,1125.851532,0.997297297,0.002702703,0,0,581.645248,1,0,0,0,611.2194194,0,1,0,0,371.8620459,0,1,0,0,443.1998226,370,61,371,68,11752,991,360,30,668,56,739,62,371,62,370,62,370,62,13.40913934,12.2905,2.1565,2.31166,0.697581818
2472,Sky,FTTC,38,10,B,,Scotland,Scotland,Urban,Sky 38 FTTC,31.71142784,29.72649445,31.95870839,31.03201525,30.51398267,31.60590933,31.83347475,31.655793,31.48147012,31.55246769,31.844936,31.0822288,30.98718171,31.86387644,31.84698368,5.435768173,5.360625032,5.474248,5.441790745,5.414366621,5.428956414,0,0,26.12226824,25.9446375,0.309214502,0.329607143,0.275012085,0.32725,23.28108721,23.32969492,8.30E-05,8.97E-05,287.6906944,302.5474167,0.193548387,0.742331288,0.257668712,0,0,11171.03843,0.777777778,0.222222222,0,0,11193.45985,0.996923077,0.003076923,0,0,1093.37938,0.98,0.02,0,0,1208.03651,0,1,0,0,827.2013844,0,1,0,0,903.1450784,327,53,329,51,10559,896,337,28,702,59,453,36,326,54,325,50,320,51,46.96058491,46.8155,1.593,2.31166,0.582729412
2482,BT,FTTC,76,20,B,,North East,England,Urban,BT 76 FTTC,44.52935439,40.47746348,45.53198916,43.2978032,42.67710657,43.773624,45.24810133,44.51790557,44.503812,44.05658904,43.51201389,43.958216,42.666104,44.960567,44.82957543,14.57285326,13.76332723,14.78796903,14.35042847,14.21749462,14.413352,0,0,28.82722859,29.15633046,2.59687055,3.13244,0.285165049,0.64248,13.32464935,14.31693333,3.12E-05,3.46E-05,309.2761022,439.8865,0.066666667,0.766101695,0.230508475,0.003389831,0,1263.501151,0.755555556,0.244444444,0,0,1189.930156,1,0,0,0,895.7799371,1,0,0,0,911.6475128,0,1,0,0,1207.722663,0,1,0,0,1543.593262,304,45,301,43,9900,591,315,25,628,45,638,42,295,45,302,39,299,42,67.78624324,65.8755,2.2483,0.81498,1.278947368
2497,EE,FTTC,76,20,B,,East Midlands,England,Urban,EE 76 FTTC,69.16047851,59.69413574,70.47358658,68.60824122,67.72067252,69.60542503,70.36678715,69.09820854,67.16708098,66.99262815,69.27051886,68.95286027,68.25173876,69.06297186,68.9811064,18.00493531,16.89604361,18.16968232,18.00766251,17.92938555,18.13954916,0,0,13.56572802,13.25059395,0.323084058,0.34862069,0.389982609,0.47762069,10.33821203,10.27703571,0.000431,4.34E-05,153.1143704,139.9148983,0.35483871,0.767241379,0.229885057,0.002873563,0,1246.726784,0.754385965,0.228070175,0.01754386,0,1469.526934,0.994269341,0.005730659,0,0,586.7600971,1,0,0,0,574.4385,0,1,0,0,508.7901771,0,1,0,0,476.3830862,350,59,354,59,11501,976,351,29,677,56,716,59,348,57,349,58,350,58,53.83196154,55.1895,0.6376,0.81498,0.72
2518,BT,FTTC,38,10,B,,South West,England,Urban,BT 38 FTTC,24.25849751,23.19723971,24.59693943,24.35185323,24.30547022,24.38175911,24.47779304,24.21362729,24.05608723,23.78670112,24.2445763,24.41115508,24.29255138,24.03015846,24.35190933,3.485375166,3.409194286,3.502194,3.477369412,3.463617185,3.493101333,0,0,11.89559032,11.86242428,0.408886364,0.449740741,0.319214286,0.480703704,8.571577551,8.245255814,0.000144,3.90E-05,190.725209,190.229,0.111111111,0.775641026,0.221153846,0.003205128,0,1169.938794,0.769230769,0.230769231,0,0,1115.943308,1,0,0,0,1373.998685,1,0,0,0,1378.437519,0,1,0,0,524.1979113,0,1,0,0,547.8086875,314,52,313,51,9840,848,314,27,498,43,615,53,312,52,314,52,293,48,139.0557124,131.8235,0.4823,0.99656,0.413043478
2561,Andrews & Arnold,FTTC,76,20,B,,South West,England,Urban,Other-FTTC-and-ADSL,58.60166738,55.35853703,59.27918968,58.15240877,57.44496877,58.85984877,58.519576,58.97557885,58.68453749,58.6204651,58.28239147,58.5101151,57.79470245,58.3366111,58.3269311,18.5603362,18.48423252,18.59286219,18.55618981,18.54263561,18.569744,9.17E-05,0,19.22279283,19.4014892,0.338912676,0.392516129,0.393233803,0.497290323,11.60969364,11.71935417,0.000597,5.62E-05,287.5759705,225.207082,0.333333333,0.764383562,0.235616438,0,0,1102.21669,0.774193548,0.225806452,0,0,1126.483645,1,0,0,0,997.5262115,1,0,0,0,953.8834194,0,1,0,0,751.2624098,0,1,0,0,913.8279355,363,62,363,62,10906,944,361,31,529,48,691,61,365,62,364,62,365,62,68.61211357,66.972,,,
2568,BT,SOGEA,76,20,B,,London,England,Urban,BT 76 SOGEA,59.25013652,55.83557707,59.74324213,58.24908462,57.14876743,59.413512,59.67543393,58.72109452,59.53845536,59.08928582,59.21442971,58.43363692,58.06453231,59.62916582,59.33725333,17.9982015,17.20007893,18.04292853,18.00626304,17.99443508,18.01335323,0,0,8.490289922,8.856257353,0.211358491,0.203384615,0.383,0.556769231,5.026867314,5.254884615,1.52E-05,0,102.3944308,305.3333478,0,0.5125,0.4875,0,0,958.5198125,0.538461538,0.461538462,0,0,972.9921538,1,0,0,0,576.7631987,1,0,0,0,588.9213333,0,1,0,0,310.4028302,0,1,0,0,311.2855385,155,26,151,25,5264,416,161,13,315,26,324,23,160,26,156,24,159,26,46.99858125,50.9125,,,
2576,Plusnet,FTTC,38,10,B,,Yorkshire & Humberside,England,Rural,Plusnet 38 FTTC,10.75026193,9.096461161,11.06670942,10.31742903,10.06937287,10.7281513,11.03042905,10.93409974,10.57641456,10.4617452,10.95623663,10.55348126,10.037117,10.12365733,10.62695467,1.004903531,0.934579355,1.026876387,0.996962971,0.986046957,0.998674435,0,0,27.26302621,28.2213221,0.798670455,0.470692308,0.651715909,1.737307692,14.18874146,14.94754,0.000494,0.000971,383.9449149,401.3186452,0.129032258,0.713114754,0.286885246,0,0,1145.751098,0.677419355,0.322580645,0,0,1159.745871,0,1,0,0,1215.843976,0,1,0,0,1254.920629,0,1,0,0,1477.45108,0,1,0,0,1772.832906,247,35,243,35,8759,544,268,13,685,50,562,31,244,31,253,35,243,31,148.2815388,140.49,,,
2602,BT,FTTC,76,20,B,,East Midlands,England,Rural,BT 76 FTTC,42.12451975,39.99909523,43.0051151,42.15999064,41.47923303,41.744464,42.57432547,42.29720407,41.97629424,41.83655228,43.35276207,42.81448686,41.56883277,41.59656955,41.46452077,14.91213035,14.44775613,15.23431355,15.01148331,14.68649213,14.73648955,0.002248551,0.00877193,13.46237819,13.92099553,0.304752113,0.355645161,0.202109859,0.189451613,8.636582651,9.078588235,0.003889233,0.010360221,146.9049405,145.2844464,2.096774194,0.760445682,0.236768802,0.002785515,0,1166.539477,0.75,0.233333333,0.016666667,0,1363.700922,1,0,0,0,937.1411289,1,0,0,0,925.4742586,0,1,0,0,519.8451457,0,1,0,0,625.8384915,355,59,356,58,11563,912,361,31,623,51,720,56,359,60,357,58,357,59,82.81895965,81.555,0.4055,0.64797,0.81
2672,BT,FTTC,52,10,B,,West Midlands,England,Urban,BT 52 FTTC,39.22940994,38.47470735,39.5644431,39.14399958,39.02678735,39.29337858,39.35586046,39.1977697,39.23774044,39.04765462,39.24654607,39.07562759,39.21481343,39.1582816,39.213496,7.795843965,7.593608774,7.842309677,7.787603368,7.766068903,7.808744,0,0,31.25694745,30.05405799,0.35560396,0.32552,0.488158416,0.42848,15.9940303,15.99715385,3.73E-05,0.000115,247.5946257,286.9258667,0.103448276,0.777777778,0.222222222,0,0,1264.944972,0.75862069,0.24137931,0,0,1275.99719,1,0,0,0,1001.061101,1,0,0,0,1034.352018,0,1,0,0,996.9571994,0,1,0,0,1069.8451,348,57,349,57,11106,932,309,25,639,52,696,60,351,58,348,56,345,60,82.41713411,84.081,0.791,2.31166,0.189285714
2741,Plusnet,FTTC,38,10,B,,East,England,Urban,Plusnet 38 FTTC,21.05717434,19.69278606,21.33590426,20.91394921,20.99113067,21.3127104,20.94808761,21.01781706,21.55542433,20.78428571,20.73764659,19.94260053,21.43431457,21.36917147,21.37920453,6.884139098,6.734705032,6.94888129,6.866205273,6.8552952,6.8884296,0,0,21.64130681,21.58483852,0.393407942,0.466275862,0.235108303,0.215862069,8.453989744,8.48325,0.000397,0.000432,234.2532652,265.9053409,0.766666667,0.790697674,0.209302326,0,0,1146.754555,0.790697674,0.209302326,0,0,1140.498814,0.993421053,0.006578947,0,0,1563.890584,1,0,0,0,1581.724349,0,1,0,0,1086.728003,0,1,0,0,1372.154289,304,43,303,44,9477,687,281,29,595,44,587,44,301,43,304,43,299,44,146.6860664,157.206,0.054,0.99656,0.458108108
2762,Vodafone,FTTC,76,20,B,,East Midlands,England,Urban,Vodafone 76 FTTC,49.90061799,20.2711576,60.51679013,29.71948,24.38080086,35.31712,60.46944108,56.65436486,52.79014429,47.88315457,38.51464083,28.03120171,31.47028711,51.69129324,55.92104083,17.64309418,16.10801733,17.8507616,17.50472629,17.2992251,17.7352651,9.13E-05,0,28.02641743,31.82024229,0.305259146,0.29326087,0.813890244,4.165869565,24.8339942,32.65565517,0.002469808,0.005454527,382.1383988,1065.669875,0.166666667,0.75,0.244117647,0.005882353,0,1238.890512,0.722222222,0.277777778,0,0,1285.65287,0.921282799,0.069970845,0.008746356,0,1130.447821,0.696428571,0.303571429,0,0,1737.724152,0,0.994100295,0.005899705,0,597.616826,0,1,0,0,769.439,340,55,340,56,10948,891,334,23,704,58,684,56,340,54,343,56,339,56,52.93737273,48.9695,,,
3598,Plusnet,FTTC,76,20,B,,South East,England,Urban,Plusnet 76 FTTC,38.34498684,25.36821239,52.39831484,33.0785654,32.94743477,36.06773169,43.15952468,46.3014775,36.30939967,33.11422092,34.42080736,34.3105,31.57286756,30.39009455,37.6298636,16.47924573,15.56176284,16.99151148,16.34383405,16.20405344,16.58577696,0,0,34.46640512,39.58853282,0.553534759,0.6029375,0.737433155,0.9145,18.22543831,19.81223529,0.000285,0.000179,315.0509875,345.8169677,0.193548387,0.70260223,0.29739777,0,0,1197.748567,0.692307692,0.307692308,0,0,1201.998821,0.762081784,0.237918216,0,0,1307.742253,0.625,0.375,0,0,1600.544612,0,1,0,0,1514.713538,0,1,0,0,1392.629783,272,40,268,39,9130,528,189,16,628,51,571,31,269,39,269,40,269,40,45.49191635,31.575,,,0.869767442
3602,Plusnet,FTTC,76,20,B,,East,England,Urban,Plusnet 76 FTTC,67.79785538,66.04545517,68.08844828,67.70372769,67.45160886,67.8548,67.99399069,67.80649067,67.52573374,67.72530869,67.97361536,67.55575822,67.86353472,67.58225143,67.57349314,18.56451384,18.43454759,18.57577159,18.54334816,18.52848385,18.56050311,0,0,11.41003871,11.51479534,0.206055215,0.19616,0.28007362,0.33584,6.715149461,6.739017544,7.78E-05,9.68E-06,113.8411339,366.55815,0.071428571,0.744680851,0.255319149,0,0,1101.326945,0.76,0.24,0,0,1106.68398,1,0,0,0,623.4798912,1,0,0,0,591.0944706,0,1,0,0,319.7761621,0,1,0,0,325.9774082,314,52,323,50,10701,832,332,25,661,57,471,40,329,50,331,51,327,49,55.54535948,55.7675,0.1789,0.81498,1.087209302
3614,Plusnet,FTTC,76,20,B,,North West,England,Urban,Plusnet 76 FTTC,42.06889618,34.73971097,43.85978426,39.45410215,38.09799526,41.10101452,42.12038883,41.4074957,43.454166,43.14235385,42.06142656,40.14121108,38.76699323,41.09187104,42.53579259,12.88477177,11.87906323,13.09214323,12.88470369,12.8406877,12.97370015,0,0,27.51650582,27.92194013,0.81855,0.775333333,0.958538462,1.210708333,22.81071713,23.18364286,0.000383,0.00095,264.7180528,271.1338431,0.172413793,0.721682848,0.278317152,0,0,1151.14001,0.72,0.28,0,0,1150.88652,0.987341772,0.012658228,0,0,1078.677587,1,0,0,0,1130.340686,0,1,0,0,1118.166113,0,1,0,0,1159.389,313,52,318,52,10174,800,264,24,512,42,637,51,309,50,316,51,310,50,71.67808946,61.874,,,
3617,TalkTalk,ADSL2+,17,,B,2500-3000m,East,England,Rural,TalkTalk  ADSL2+,5.104113895,4.994791484,5.116477935,5.109704966,5.105861867,5.1148792,5.089841846,5.096832918,5.102788133,5.095720286,5.087202483,5.111303448,5.108106483,5.1015192,5.1094648,0.734543676,0.699087742,0.751359226,0.736102316,0.734009867,0.742858133,0,0,51.38533976,51.04708864,1.058821114,1.051821429,0.489791789,0.497107143,23.03208221,23.11315094,0.000153,9.30E-05,824.7044425,828.5615172,0.35483871,0,0.759206799,0.240793201,0,1249.32013,0,0.762711864,0.237288136,0,1287.942898,0,1,0,0,1966.596904,0,1,0,0,1949.512862,0,1,0,0,2112.953958,0,1,0,0,2137.108081,348,58,352,57,11158,896,347,28,681,53,699,58,353,59,352,58,351,59,774.6350533,794.8705,1.0914,0.64162,1.9
3630,BT,FTTP,38,10,B,,Wales,Wales,Rural,BT 38 FTTP,36.84753823,36.35313316,36.90811974,36.87235016,36.86313832,36.88011381,36.8583396,36.87797107,36.72581853,36.67495432,36.87228453,36.87686293,36.86798297,36.82503587,36.87428129,10.25423545,10.18378632,10.26516258,10.24995567,10.23781858,10.26255535,0,0,12.03888588,12.10979193,0.18869697,0.268290323,0.051349862,0.060935484,8.004364726,7.96824,5.09E-05,2.17E-05,144.2103207,144.2079333,0.032258065,0.762295082,0.234972678,0.00273224,0,1124.190216,0.770491803,0.229508197,0,0,1090.432885,0.99726776,0.00273224,0,0,897.3419591,1,0,0,0,902.5349672,0,1,0,0,392.4547753,0,1,0,0,411.632541,364,61,365,61,11632,960,369,31,594,50,728,60,366,61,366,61,365,61,31.6786,31.32,0.7247,0.35719,
